country_code,metric_code,group,year,value,immediate_duty,immediate_duty_penalty,score_wrt_immediate_duty,global_best_penalty,score_wrt_global_best,immediate_duty_wrt_global_best,source_code
BGR,FoodSecure,All,2016,87.2,95.10860287,0,91.12475944,0,88.26086957,96.85717703, 
BGR,FoodSecure,All,2017,88.2,95.23851711,0,92.11269154,0,89.34782609,96.99838816, 
BGR,NetPrimEnrol,All,2007,97.78147,100,4.621851423,93.15961858,4.621851423,93.15961858,100, 
BGR,NetPrimEnrol,All,2008,98.04598,100,4.282865708,93.76311429,4.282865708,93.76311429,100, 
BGR,NetPrimEnrol,All,2009,97.74258,100,4.81972708,92.92285292,4.81972708,92.92285292,100, 
BGR,NetPrimEnrol,All,2010,97.95684,100,4.439147925,93.51769208,4.439147925,93.51769208,100, 
BGR,NetPrimEnrol,All,2011,97.97584,100,4.478552571,93.49728743,4.478552571,93.49728743,100, 
BGR,NetPrimEnrol,All,2012,95.726,100,9.142480703,86.5835193,9.142480703,86.5835193,100, 
BGR,NetPrimEnrol,All,2013,93.90701,100,12.72104248,81.18596752,12.72104248,81.18596752,100, 
BGR,NetPrimEnrol,All,2014,92.61403,100,15.31216283,77.30186717,15.31216283,77.30186717,100, 
BGR,NetPrimEnrol,All,2015,90.40649,100,19.60717017,70.79931983,19.60717017,70.79931983,100, 
BGR,NetPrimEnrol,All,2016,87.58166,100,24.73604825,62.84561175,24.73604825,62.84561175,100, 
BGR,NetPrimEnrol,Female,2006,94.80095,100,9.769916467,85.03103353,9.769916467,85.03103353,100, 
BGR,NetPrimEnrol,Female,2012,95.61473,100,9.362695594,86.25203441,9.362695594,86.25203441,100, 
BGR,NetPrimEnrol,Female,2013,93.79741,100,12.92516971,80.87224029,12.92516971,80.87224029,100, 
BGR,NetPrimEnrol,Female,2014,92.67867,100,15.19562492,77.48304508,15.19562492,77.48304508,100, 
BGR,NetPrimEnrol,Female,2015,90.18857,100,19.9718716,70.2166984,19.9718716,70.2166984,100, 
BGR,NetPrimEnrol,Female,2016,87.26579,100,25.21057605,62.05521395,25.21057605,62.05521395,100, 
BGR,NetPrimEnrol,Male,2006,95.55205,100,8.458373592,87.09367641,8.458373592,87.09367641,100, 
BGR,NetPrimEnrol,Male,2012,95.83082,100,8.934220004,86.8966,8.934220004,86.8966,100, 
BGR,NetPrimEnrol,Male,2013,94.01025,100,12.5279841,81.4822659,12.5279841,81.4822659,100, 
BGR,NetPrimEnrol,Male,2014,92.55309,100,15.42175758,77.13133242,15.42175758,77.13133242,100, 
BGR,NetPrimEnrol,Male,2015,90.61223,100,19.25971964,71.35251036,19.25971964,71.35251036,100, 
BGR,NetPrimEnrol,Male,2016,87.88033,100,24.28076791,63.59956209,24.28076791,63.59956209,100, 
BGR,NetSecEnrol,All,2007,84.9176,97.9898134,0,86.65962007,0,84.9176,97.9898134, 
BGR,NetSecEnrol,All,2008,84.19548,98.24404263,0,85.70034146,0,84.19548,98.24404263, 
BGR,NetSecEnrol,All,2009,83.43903,98.12935688,0,85.02963094,0,83.43903,98.12935688, 
BGR,NetSecEnrol,All,2010,83.95626,98.2050018,0,85.49081866,0,83.95626,98.2050018, 
BGR,NetSecEnrol,All,2011,85.72393,98.30010802,0,87.20634364,0,85.72393,98.30010802, 
BGR,NetSecEnrol,All,2012,86.73715,98.32261549,0,88.21688639,0,86.73715,98.32261549, 
BGR,NetSecEnrol,All,2013,90.03958,98.36111164,0,91.53981538,0,90.03958,98.36111164, 
BGR,NetSecEnrol,All,2014,91.02326,98.44702273,0,92.45912926,0,91.02326,98.44702273, 
BGR,NetSecEnrol,All,2015,91.22931,98.58805595,0,92.53586464,0,91.22931,98.58805595, 
BGR,NetSecEnrol,All,2016,90.10467,98.74023216,0,91.25426184,0,90.10467,98.74023216, 
BGR,NetSecEnrol,Female,2007,84.22973,97.9898134,0,85.95763894,0,84.22973,97.9898134, 
BGR,NetSecEnrol,Female,2008,83.2109,98.24404263,0,84.69816365,0,83.2109,98.24404263, 
BGR,NetSecEnrol,Female,2009,82.4107,98.12935688,0,83.98169786,0,82.4107,98.12935688, 
BGR,NetSecEnrol,Female,2010,82.92028,98.2050018,0,84.43590294,0,82.92028,98.2050018, 
BGR,NetSecEnrol,Female,2011,84.86736,98.30010802,0,86.33496108,0,84.86736,98.30010802, 
BGR,NetSecEnrol,Female,2012,85.98767,98.32261549,0,87.45462025,0,85.98767,98.32261549, 
BGR,NetSecEnrol,Female,2013,88.84642,98.36111164,0,90.326775,0,88.84642,98.36111164, 
BGR,NetSecEnrol,Female,2014,89.77371,98.44702273,0,91.18986792,0,89.77371,98.44702273, 
BGR,NetSecEnrol,Female,2015,89.90543,98.58805595,0,91.19302449,0,89.90543,98.58805595, 
BGR,NetSecEnrol,Female,2016,88.87107,98.74023216,0,90.00492308,0,88.87107,98.74023216, 
BGR,NetSecEnrol,Male,2007,85.56947,97.9898134,0,87.32486268,0,85.56947,97.9898134, 
BGR,NetSecEnrol,Male,2008,85.12762,98.24404263,0,86.64914199,0,85.12762,98.24404263, 
BGR,NetSecEnrol,Male,2009,84.41157,98.12935688,0,86.0207105,0,84.41157,98.12935688, 
BGR,NetSecEnrol,Male,2010,84.93539,98.2050018,0,86.48784527,0,84.93539,98.2050018, 
BGR,NetSecEnrol,Male,2011,86.53321,98.30010802,0,88.02961842,0,86.53321,98.30010802, 
BGR,NetSecEnrol,Male,2012,87.44442,98.32261549,0,88.93622242,0,87.44442,98.32261549, 
BGR,NetSecEnrol,Male,2013,91.16462,98.36111164,0,92.68360074,0,91.16462,98.36111164, 
BGR,NetSecEnrol,Male,2014,92.20079,98.44702273,0,93.6552345,0,92.20079,98.44702273, 
BGR,NetSecEnrol,Male,2015,92.47634,98.58805595,0,93.80075417,0,92.47634,98.58805595, 
BGR,NetSecEnrol,Male,2016,91.26643,98.74023216,0,92.43084405,0,91.26643,98.74023216, 
BGR,NotAbsPoor,All,2007,95.5,100,2.72381458,92.77618542,2.72381458,92.77618542,100, 
BGR,NotAbsPoor,All,2008,96.8,100,2.125494939,94.67450506,2.125494939,94.67450506,100, 
BGR,NotAbsPoor,All,2009,97.3,100,1.735516075,95.56448393,1.735516075,95.56448393,100, 
BGR,NotAbsPoor,All,2010,95.8,100,2.730751375,93.06924862,2.730751375,93.06924862,100, 
BGR,NotAbsPoor,All,2011,95,100,3.328678165,91.67132183,3.328678165,91.67132183,100, 
BGR,NotAbsPoor,All,2012,95,100,3.353033437,91.64696656,3.353033437,91.64696656,100, 
BGR,NotAbsPoor,All,2013,95.3,100,3.200118772,92.09988123,3.200118772,92.09988123,100, 
BGR,NotAbsPoor,All,2014,96.3,100,2.614461757,93.68553824,2.614461757,93.68553824,100, 
BGR,NotLowBirWt,All,2007,91.1,96.61280957,3.537648591,86.72460899,3.742430605,85.9066922,99.32071854, 
BGR,NotLowBirWt,All,2010,91.288,96.63358638,3.772181171,86.78892096,3.986242993,85.99270438,99.35716909, 
BGR,NotLowBirWt,All,2011,91.2,96.64276905,3.994382861,86.39667827,4.210488636,85.61407277,99.37327904, 
BGR,NotLTUnemploy,All,2007,41.10354712,97.6791565,0,42.08016182,0,41.10354712,97.6791565, 
BGR,NotLTUnemploy,All,2008,48.33086915,97.9844493,0,49.32504035,0,48.33086915,97.9844493, 
BGR,NotLTUnemploy,All,2009,56.73630616,97.85241508,0,57.98150829,0,56.73630616,97.85241508, 
BGR,NotLTUnemploy,All,2010,53.86706332,97.94048685,0,54.99979125,0,53.86706332,97.94048685, 
BGR,NotLTUnemploy,All,2011,44.26031359,98.04589116,0,45.14244612,0,44.26031359,98.04589116, 
BGR,NotLTUnemploy,All,2012,44.80614182,98.07001454,0,45.68791187,0,44.80614182,98.07001454, 
BGR,NotLTUnemploy,All,2013,42.72616263,98.11057747,0,43.548987,0,42.72616263,98.11057747, 
BGR,NotLTUnemploy,All,2014,39.64704279,98.1980548,0,40.37457043,0,39.64704279,98.1980548, 
BGR,NotLTUnemploy,All,2015,38.78308889,98.33316784,0,39.44049576,0,38.78308889,98.33316784, 
BGR,NotLTUnemploy,All,2016,40.90161772,98.46824334,0,41.53787691,0,40.90161772,98.46824334, 
BGR,NotLTUnemploy,All,2017,45.00211115,98.58573473,0,45.64769058,0,45.00211115,98.58573473, 
BGR,NotRelPoor,All,2007,83.4,92.3264157,0,60.01859044,0,51.53846154,85.87082963, 
BGR,NotRelPoor,All,2008,84.1,92.63445176,0,62.29441803,0,54.23076923,87.0555837, 
BGR,NotRelPoor,All,2009,84.8,92.49517971,0,65.79187269,0,56.92307692,86.51992198, 
BGR,NotRelPoor,All,2010,85,92.58698333,0,66.40993079,0,57.69230769,86.87301283, 
BGR,NotRelPoor,All,2011,83.8,92.70272485,0,60.78565498,0,53.07692308,87.31817251, 
BGR,NotRelPoor,All,2012,84.6,92.73016803,0,64.2318173,0,56.15384615,87.42372318, 
BGR,NotRelPoor,All,2013,84,92.77715252,0,61.46510188,0,53.84615385,87.60443276, 
BGR,NotRelPoor,All,2014,83.4,92.8822188,0,58.56075462,0,51.53846154,88.00853383, 
BGR,NotRelPoor,All,2015,83.2,93.0553349,0,57.25355999,0,50.76923077,88.67436501, 
BGR,NotRelPoor,All,2016,83.1,93.24302293,0,56.36099935,0,50.38461538,89.39624203, 
BGR,NotRelPoor,All,2017,83.8,93.41966097,0,58.9248496,0,53.07692308,90.0756191, 
BGR,NotStunted,All,2004,91.2,97.27992645,0,90.82689621,0,90.25487256,99.37020457, 
BGR,NotStunted,Female,2004,88,97.27992645,0,85.99888843,0,85.45727136,99.37020457, 
BGR,NotStunted,Male,2004,94.69999981,97.27992645,0,96.10752942,0,95.50224859,99.37020457, 
BGR,PISAmath,All,2006,24.68586059,64.56526872,0,38.23396243,0,28.87235156,75.51493418, 
BGR,PISAmath,All,2009,29.45016412,66.81413665,0,44.07774402,0,34.4446364,78.14518906, 
BGR,PISAmath,All,2012,31.86562948,67.74710927,0,47.03614637,0,37.26974208,79.23638512, 
BGR,PISAmath,All,2015,34.25162816,69.02854595,0,49.61951276,0,40.06038382,80.73514146, 
BGR,PISAmath,Female,2006,24.51755706,64.56526872,0,37.97329051,0,28.67550533,75.51493418, 
BGR,PISAmath,Female,2009,29.67493335,66.81413665,0,44.4141537,0,34.70752438,78.14518906, 
BGR,PISAmath,Female,2012,31.60049014,67.74710927,0,46.6447801,0,36.95963759,79.23638512, 
BGR,PISAmath,Female,2015,34.34280266,69.02854595,0,49.75159506,0,40.16702065,80.73514146, 
BGR,PISAmath,Male,2006,24.84260855,64.56526872,0,38.47673686,0,29.05568252,75.51493418, 
BGR,PISAmath,Male,2009,29.24151224,66.81413665,0,43.765457,0,34.20059912,78.14518906, 
BGR,PISAmath,Male,2012,32.1125972,67.74710927,0,47.40068992,0,37.55859321,79.23638512, 
BGR,PISAmath,Male,2015,34.17002981,69.02854595,0,49.50130318,0,39.96494715,80.73514146, 
BGR,PISAreading,All,2006,26.26262626,69.17568922,0,37.96510965,0,30.89720737,81.38316379, 
BGR,PISAreading,All,2009,36,71.13741359,0,50.60628182,0,42.35294118,83.69107482, 
BGR,PISAreading,All,2012,38.61386139,71.93007814,0,53.68249609,0,45.42807222,84.62362135, 
BGR,PISAreading,All,2015,36.36363636,72.99928508,0,49.81368835,0,42.78074866,85.88151186, 
BGR,PISAreading,Female,2006,33.33333333,69.17568922,0,48.18648532,0,39.21568627,81.38316379, 
BGR,PISAreading,Female,2009,46.80851064,71.13741359,0,65.80013002,0,55.06883605,83.69107482, 
BGR,PISAreading,Female,2012,50,71.93007814,0,69.51195006,0,58.82352941,84.62362135, 
BGR,PISAreading,Female,2015,44.68085106,72.99928508,0,61.20724472,0,52.56570713,85.88151186, 
BGR,PISAreading,Male,2006,19.23076923,69.17568922,0,27.79989538,0,22.62443439,81.38316379, 
BGR,PISAreading,Male,2009,26.41509434,71.13741359,0,37.1324919,0,31.07658158,83.69107482, 
BGR,PISAreading,Male,2012,26.92307692,71.93007814,0,37.42951157,0,31.67420814,84.62362135, 
BGR,PISAreading,Male,2015,29.41176471,72.99928508,0,40.29048322,0,34.60207612,85.88151186, 
BGR,PISAscience,All,2006,32.28281608,61.25264389,0,52.70436349,0,37.10668515,70.4053378, 
BGR,PISAscience,All,2009,34.75290769,64.57235109,0,53.82010583,0,39.94587091,74.22109321, 
BGR,PISAscience,All,2012,36.93130803,65.90307961,0,56.0388198,0,42.44977934,75.75066622, 
BGR,PISAscience,All,2015,36.96247917,67.68846505,0,54.60676223,0,42.48560824,77.80283339, 
BGR,PISAscience,Female,2006,34.7515936,61.25264389,0,56.73484668,0,39.94436046,70.4053378, 
BGR,PISAscience,Female,2009,37.40171903,64.57235109,0,57.92218867,0,42.99048164,74.22109321, 
BGR,PISAscience,Female,2012,39.92167971,65.90307961,0,60.57634931,0,45.88698817,75.75066622, 
BGR,PISAscience,Female,2015,40.06688215,67.68846505,0,59.19307244,0,46.05388753,77.80283339, 
BGR,PISAscience,Male,2006,29.91520218,61.25264389,0,48.83903826,0,34.38528986,70.4053378, 
BGR,PISAscience,Male,2009,31.87255846,64.57235109,0,49.35945172,0,36.63512467,74.22109321, 
BGR,PISAscience,Male,2012,33.71538831,65.90307961,0,51.15904827,0,38.75331989,75.75066622, 
BGR,PISAscience,Male,2015,34.18413455,67.68846505,0,50.5021565,0,39.29210868,77.80283339, 
BGR,SafeSanitation,All,2007,47.58642631,90.33894766,0,52.67542687,0,47.58642631,90.33894766, 
BGR,SafeSanitation,All,2008,47.59224784,91.24389028,0,52.15938042,0,47.59224784,91.24389028, 
BGR,SafeSanitation,All,2009,49.3683449,90.83432097,0,54.3498805,0,49.3683449,90.83432097, 
BGR,SafeSanitation,All,2010,51.1676368,91.10421808,0,56.16385046,0,51.1676368,91.10421808, 
BGR,SafeSanitation,All,2011,52.99011259,91.4449197,0,57.94757409,0,52.99011259,91.4449197, 
BGR,SafeSanitation,All,2012,54.83585532,91.52577278,0,59.91302083,0,54.83585532,91.52577278, 
BGR,SafeSanitation,All,2013,56.70486626,91.66426104,0,61.86147754,0,56.70486626,91.66426104, 
BGR,SafeSanitation,All,2014,58.59713949,91.97423325,0,63.71038651,0,58.59713949,91.97423325, 
BGR,SafeSanitation,All,2015,60.51270614,92.48583372,0,65.42916218,0,60.51270614,92.48583372, 
BGR,SafeSanitation,All,2016,62.45155463,93.04171613,0,67.12210095,0,62.45155463,93.04171613, 
BGR,SafeSanitation,All,2017,64.41371232,93.56603302,0,68.84305152,0,64.41371232,93.56603302, 
BGR,U5Survival,All,2007,98.81,99.61972368,0.997114726,96.44206693,1.435907461,94.84534254,98.81163652, 
BGR,U5Survival,All,2008,98.85,99.64383163,1.091093009,96.40026127,1.550433295,94.85581671,98.88697384, 
BGR,U5Survival,All,2009,98.89,99.63295626,0.973252501,96.67806959,1.425620892,95.10562911,98.8529883, 
BGR,U5Survival,All,2010,98.93,99.64012948,0.961725132,96.79387988,1.421184828,95.23506517,98.87540463, 
BGR,U5Survival,All,2011,98.97,99.64914817,0.958713955,96.89542047,1.426542154,95.35470785,98.90358804, 
BGR,U5Survival,All,2012,99.02,99.6512825,0.900779689,97.10472766,1.372095622,95.56540438,98.91025782, 
BGR,U5Survival,All,2013,99.08,99.654933,0.835098143,97.34865097,1.311416987,95.81358301,98.92166563, 
BGR,U5Survival,All,2014,99.13,99.66307974,0.80404906,97.51235053,1.288238455,95.99301155,98.94712419, 
BGR,U5Survival,All,2015,99.18,99.67645358,0.79597263,97.6367636,1.291437308,96.14606269,98.98891744, 
BGR,U5Survival,All,2016,99.23,99.69088408,0.789294335,97.75639444,1.296142499,96.2976075,99.03401276, 
BGR,U5Survival,All,2017,99.26,99.70439983,0.809401103,97.78890124,1.325546746,96.36195325,99.07624947, 
BGR,U5Survival,Female,2000,98.45,99.4339689,0.361896967,96.50783049,0.554404948,94.60184505,98.23115281, 
BGR,U5Survival,Female,2010,99.04,99.67284498,0.925565857,97.07636613,1.379209968,95.62079003,98.97764057, 
BGR,U5Survival,Female,2015,99.27,99.70586689,0.748690521,97.87658948,1.233524165,96.48522583,99.08083404, 
BGR,U5Survival,Male,2000,98.06,99.32076268,0.267326857,95.70734754,0.397995514,93.53950449,97.87738337, 
BGR,U5Survival,Male,2010,98.81,99.60741398,1.002709856,96.4744201,1.465211603,94.8160384,98.77316869, 
BGR,U5Survival,Male,2015,99.1,99.64704027,0.821457228,97.44997585,1.325611682,95.86188832,98.89700084, 
BGR,WaterInHome,All,2007,98.49322,100,0.868497248,97.62472275,0.868497248,97.62472275,100, 
BGR,WaterInHome,All,2008,98.24041,100,1.103087526,97.13732247,1.103087526,97.13732247,100, 
BGR,WaterInHome,All,2009,97.99148,100,1.208585966,96.78289403,1.208585966,96.78289403,100, 
BGR,WaterInHome,All,2010,97.74644,100,1.388407431,96.35803257,1.388407431,96.35803257,100, 
BGR,WaterInHome,All,2011,97.50519,100,1.584335249,95.92085475,1.584335249,95.92085475,100, 
BGR,WaterInHome,All,2012,97.2679,100,1.744869646,95.52303035,1.744869646,95.52303035,100, 
BGR,WaterInHome,All,2013,97.03456,100,1.915110962,95.11944904,1.915110962,95.11944904,100, 
BGR,WaterInHome,All,2014,97.01165,100,1.987134025,95.02451598,1.987134025,95.02451598,100, 
BGR,WaterInHome,All,2015,96.98926,100,2.101511317,94.88774868,2.101511317,94.88774868,100, 
BGR,WaterInHome,All,2016,96.96734,100,2.232033273,94.73530673,2.232033273,94.73530673,100, 
BGR,WaterInHome,All,2017,96.94594,100,2.363885057,94.58205494,2.363885057,94.58205494,100, 
BHR,AdultSurvival,All,2007,92.6126,95.53439086,2.958019308,92.95752449,3.387888355,91.90738942,99.35332064, 
BHR,AdultSurvival,All,2008,92.70135,95.52847003,2.824218566,93.2233412,3.254987451,92.16355422,99.34509726, 
BHR,AdultSurvival,All,2009,92.79005,95.51117935,2.609416684,93.58540296,3.039491013,92.5022451,99.32108243, 
BHR,AdultSurvival,All,2010,92.8788,95.50945238,2.514916051,93.80633619,2.946287451,92.71871255,99.31868386, 
BHR,AdultSurvival,All,2011,92.96745,95.50456209,2.399652121,94.05216575,2.831833857,92.95629114,99.31189179, 
BHR,AdultSurvival,All,2012,93.0562,95.51417879,2.382126021,94.18082298,2.817278747,93.09411014,99.32524832, 
BHR,AdultSurvival,All,2013,93.148,95.5337029,2.427698163,94.23722648,2.867037363,93.17185153,99.35236514, 
BHR,AdultSurvival,All,2014,93.2398,95.54593512,2.421452172,94.35525483,2.863812838,93.30257605,99.36935433, 
BHR,AdultSurvival,All,2015,93.3316,95.54674961,2.333363188,94.57054982,2.777476706,93.51641218,99.37048557, 
BHR,AdultSurvival,All,2016,93.42345,95.54475081,2.226072465,94.80892901,2.671642775,93.74981556,99.36770945, 
BHR,AdultSurvival,All,2017,93.51525,95.54044811,2.105167039,95.06398949,2.551918991,93.99703934,99.36173348, 
BHR,AdultSurvival,Female,2007,93.4171,95.76500714,3.311853317,93.41648654,3.619303759,92.79333513,99.67362102, 
BHR,AdultSurvival,Female,2008,93.505,95.76199044,3.149221608,93.70567271,3.458147939,93.07657428,99.66943117, 
BHR,AdultSurvival,Female,2009,93.5928,95.75317663,2.914184206,94.07497122,3.224916828,93.43174984,99.65718976, 
BHR,AdultSurvival,Female,2010,93.6807,95.75229598,2.788246173,94.32460444,3.10022892,93.67852108,99.65596663, 
BHR,AdultSurvival,Female,2011,93.7685,95.74980189,2.643989024,94.59460699,2.957290155,93.94340429,99.65250263, 
BHR,AdultSurvival,Female,2012,93.8564,95.75470602,2.585975461,94.76847539,2.900245096,94.12253268,99.65931391, 
BHR,AdultSurvival,Female,2013,93.941,95.76465665,2.588558564,94.87027879,2.903322109,94.23695567,99.67313424, 
BHR,AdultSurvival,Female,2014,94.0257,95.77088691,2.544159754,95.02423185,2.8595449,94.39837177,99.68178738, 
BHR,AdultSurvival,Female,2015,94.1103,95.77130165,2.42860873,95.25709348,2.745146355,94.63027031,99.6823634, 
BHR,AdultSurvival,Female,2016,94.195,95.77028384,2.296520168,95.50858278,2.614353964,94.87870159,99.68094978, 
BHR,AdultSurvival,Female,2017,94.2796,95.76809258,2.153243773,95.7727251,2.472472517,95.13808304,99.67790636, 
BHR,AdultSurvival,Male,2007,91.8081,93.30962245,1.285375568,96.54822618,1.843132005,95.02558228,99.01374635, 
BHR,AdultSurvival,Male,2008,91.8977,93.30094567,1.182699367,96.79244274,1.740191771,95.25652251,99.00135095, 
BHR,AdultSurvival,Male,2009,91.9873,93.27562131,1.035619031,97.10467725,1.58816575,95.53654854,98.96517329, 
BHR,AdultSurvival,Male,2010,92.0769,93.27309313,0.957920176,97.31530097,1.511642714,95.74107157,98.96156161, 
BHR,AdultSurvival,Male,2011,92.1664,93.26593522,0.869459614,97.54312917,1.422991195,95.95758023,98.95133603, 
BHR,AdultSurvival,Male,2012,92.256,93.28001282,0.832661052,97.68926068,1.392161281,96.11641015,98.97144688, 
BHR,AdultSurvival,Male,2013,92.355,93.30861413,0.82003192,97.80407254,1.389486942,96.26051306,99.0123059, 
BHR,AdultSurvival,Male,2014,92.4539,93.32654745,0.777665557,97.96358511,1.353878962,96.43740675,99.03792493, 
BHR,AdultSurvival,Male,2015,92.5529,93.32774194,0.692912569,98.1894368,1.271636238,96.66107805,99.03963135, 
BHR,AdultSurvival,Male,2016,92.6519,93.3248107,0.599066429,98.43026998,1.179269955,96.8948729,99.03544385, 
BHR,AdultSurvival,Male,2017,92.7509,93.31850175,0.499784851,98.68138361,1.080575344,97.13499608,99.02643108, 
BHR,BasicSanitation,All,2007,99.94904008,100,0.067551231,99.88148885,0.067551231,99.88148885,100, 
BHR,BasicSanitation,All,2008,99.96256006,100,0.049086523,99.91347354,0.049086523,99.91347354,100, 
BHR,BasicSanitation,All,2009,99.97608004,100,0.030374697,99.94570534,0.030374697,99.94570534,100, 
BHR,BasicSanitation,All,2010,99.98960002,100,0.013166624,99.97643339,0.013166624,99.97643339,100, 
BHR,BasicSanitation,All,2011,100,100,0,100,0,100,100, 
BHR,BasicSanitation,All,2012,100,100,0,100,0,100,100, 
BHR,BasicSanitation,All,2013,100,100,0,100,0,100,100, 
BHR,BasicSanitation,All,2014,100,100,0,100,0,100,100, 
BHR,BasicSanitation,All,2015,100,100,0,100,0,100,100, 
BHR,BasicSanitation,All,2016,100,100,0,100,0,100,100, 
BHR,BasicSanitation,All,2017,100,100,0,100,0,100,100, 
BHR,NetPrimEnrol,All,2006,90.50941,100,32.2898786,58.2195314,32.2898786,58.2195314,100, 
BHR,NetPrimEnrol,All,2011,90.22637,100,32.02852987,58.19784013,32.02852987,58.19784013,100, 
BHR,NetPrimEnrol,All,2012,91.19673,100,29.92302536,61.27370464,29.92302536,61.27370464,100, 
BHR,NetPrimEnrol,All,2013,92.26165,100,27.666045,64.595605,27.666045,64.595605,100, 
BHR,NetPrimEnrol,All,2014,94.30002,100,21.88306201,72.41695799,21.88306201,72.41695799,100, 
BHR,NetPrimEnrol,All,2015,96.45648,100,14.4665213,81.9899587,14.4665213,81.9899587,100, 
BHR,NetPrimEnrol,All,2016,96.26462,100,15.13074009,81.13387991,15.13074009,81.13387991,100, 
BHR,NetPrimEnrol,All,2017,97.27864,100,11.27743736,86.00120264,11.27743736,86.00120264,100, 
BHR,NetPrimEnrol,Female,2006,93.4615,100,24.16900842,69.29249158,24.16900842,69.29249158,100, 
BHR,NetPrimEnrol,Female,2011,91.16974,100,29.69702477,61.47271523,29.69702477,61.47271523,100, 
BHR,NetPrimEnrol,Female,2012,91.84122,100,28.23045566,63.61076434,28.23045566,63.61076434,100, 
BHR,NetPrimEnrol,Female,2013,92.73228,100,26.32846202,66.40381798,26.32846202,66.40381798,100, 
BHR,NetPrimEnrol,Female,2014,94.69685,100,20.58817137,74.10867863,20.58817137,74.10867863,100, 
BHR,NetPrimEnrol,Female,2015,96.75294,100,13.36636485,83.38657515,13.36636485,83.38657515,100, 
BHR,NetPrimEnrol,Female,2016,96.98251,100,12.4696544,84.5128556,12.4696544,84.5128556,100, 
BHR,NetPrimEnrol,Male,2006,87.83552,100,38.35691216,49.47860784,38.35691216,49.47860784,100, 
BHR,NetPrimEnrol,Male,2011,89.33632,100,34.09727908,55.23904092,34.09727908,55.23904092,100, 
BHR,NetPrimEnrol,Male,2012,90.58725,100,31.45904343,59.12820657,31.45904343,59.12820657,100, 
BHR,NetPrimEnrol,Male,2013,91.81387,100,28.90120015,62.91266985,28.90120015,62.91266985,100, 
BHR,NetPrimEnrol,Male,2014,93.91978,100,23.09404665,70.82573335,23.09404665,70.82573335,100, 
BHR,NetPrimEnrol,Male,2015,96.17177,100,15.5049975,80.6667725,15.5049975,80.6667725,100, 
BHR,NetPrimEnrol,Male,2016,95.58039,100,17.56340741,78.01698259,17.56340741,78.01698259,100, 
BHR,NetSecEnrol,All,2006,88.17757,100,2.332132194,85.84543781,2.332132194,85.84543781,100, 
BHR,NetSecEnrol,All,2008,84.73309,100,2.849954949,81.88313505,2.849954949,81.88313505,100, 
BHR,NetSecEnrol,All,2009,85.1202,100,2.498041709,82.62215829,2.498041709,82.62215829,100, 
BHR,NetSecEnrol,All,2010,86.11679,100,2.320932481,83.79585752,2.320932481,83.79585752,100, 
BHR,NetSecEnrol,All,2011,87.53958,100,2.036864433,85.50271557,2.036864433,85.50271557,100, 
BHR,NetSecEnrol,All,2012,84.05848,100,2.707871717,81.35060828,2.707871717,81.35060828,100, 
BHR,NetSecEnrol,All,2013,85.36073,100,2.833895916,82.52683408,2.833895916,82.52683408,100, 
BHR,NetSecEnrol,All,2014,88.29499,100,2.488087779,85.80690222,2.488087779,85.80690222,100, 
BHR,NetSecEnrol,All,2015,91.09603,100,1.939116046,89.15691395,1.939116046,89.15691395,100, 
BHR,NetSecEnrol,All,2016,93.07504,100,1.510564392,91.56447561,1.510564392,91.56447561,100, 
BHR,NetSecEnrol,All,2017,92.35773,100,1.617306779,90.74042322,1.617306779,90.74042322,100, 
BHR,NetSecEnrol,Female,2006,93.11401,100,1.404580635,91.70942936,1.404580635,91.70942936,100, 
BHR,NetSecEnrol,Female,2008,88.59221,100,2.188659127,86.40355087,2.188659127,86.40355087,100, 
BHR,NetSecEnrol,Female,2009,87.70018,100,2.10250278,85.59767722,2.10250278,85.59767722,100, 
BHR,NetSecEnrol,Female,2010,87.10469,100,2.170657685,84.93403231,2.170657685,84.93403231,100, 
BHR,NetSecEnrol,Female,2011,87.1022,100,2.10204106,85.00015894,2.10204106,85.00015894,100, 
BHR,NetSecEnrol,Female,2012,85.45677,100,2.495240488,82.96152951,2.495240488,82.96152951,100, 
BHR,NetSecEnrol,Female,2013,86.90818,100,2.562657395,84.34552261,2.562657395,84.34552261,100, 
BHR,NetSecEnrol,Female,2014,89.06943,100,2.336169751,86.73326025,2.336169751,86.73326025,100, 
BHR,NetSecEnrol,Female,2015,91.29455,100,1.898453548,89.39609645,1.898453548,89.39609645,100, 
BHR,NetSecEnrol,Female,2016,93.8923,100,1.339525846,92.55277415,1.339525846,92.55277415,100, 
BHR,NetSecEnrol,Female,2017,94.42112,100,1.196832071,93.22428793,1.196832071,93.22428793,100, 
BHR,NetSecEnrol,Male,2006,83.7383,100,3.106956503,80.6313435,3.106956503,80.6313435,100, 
BHR,NetSecEnrol,Male,2008,81.22738,100,3.414037216,77.81334278,3.414037216,77.81334278,100, 
BHR,NetSecEnrol,Male,2009,82.70062,100,2.853885929,79.84673407,2.853885929,79.84673407,100, 
BHR,NetSecEnrol,Male,2010,85.15745,100,2.464581278,82.69286872,2.464581278,82.69286872,100, 
BHR,NetSecEnrol,Male,2011,87.97455,100,1.971606188,86.00294381,1.971606188,86.00294381,100, 
BHR,NetSecEnrol,Male,2012,82.73486,100,2.904501174,79.83035883,2.904501174,79.83035883,100, 
